"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"WALLACE_PROSTATE_CANCER_RACE_UP","WALLACE_PROSTATE_CANCER_RACE_UP",277,0.781213588036037,2.85819379033948,1e-10,3.4367816091954e-09,2.55474894131881e-09,2070,"tags=71%, list=13%, signal=63%","IGKV1D-39/IGLC2/IGHV3-21/IGHG1/IGLV2-14/IGKV3-20/CXCL9/IGKC/IGHM/IGHA1/JCHAIN/ADAMDEC1/IFNG/CCL4/IDO1/GZMK/CCL8/IFIT3/GZMA/CD8A/LYZ/GPR171/CXCR4/PVRIG/CCR5/CD2/CD69/MS4A1/GBP1/ZAP70/TRAT1/NKG7/PRF1/TRBC2/TRBC1/SLAMF1/CCL5/CD48/CD53/SAMSN1/CD3D/TYMP/LCK/BCL2A1/TFEC/CD52/RGS1/SRGN/ITGAL/LILRB2/MMP9/PIM2/ITGB2/OAS2/CSF2RB/PLEK/IL2RG/RSAD2/C1QA/THEMIS2/FCER1G/GPR65/STAP1/PTPRC/CTSS/IL10RA/CD86/ISG20/APOL1/LAPTM5/IRF1/HLA-DRA/SELL/STAT1/PLAC8/HLA-DQA1/PI15/IFI6/IRF8/PTPN7/RAC2/SERPINB9/CORO1A/LCP2/C1QB/CCR7/FBN2/IL7R/SOCS1/FCMR/IFITM1/TRAC/ITGA4/CYTIP/APOBEC3G/SECTM1/SLA/ISG15/VSIG4/MS4A4A/CCL19/CD27/EVI2A/HLA-DRB1/PTPN22/CD28/GMFG/ADAM28/C1orf54/GLIPR1/POU2AF1/HLA-DPB1/HLA-F/CTSC/ITK/EVI2B/NCKAP1L/RNASE6/TAP1/PSMB9/MX1/C5AR1/ARHGAP15/LY96/COTL1/IFI27/SELE/HLA-DQB1/RGS16/CD83/CLEC4A/HS3ST3A1/HCLS1/GPR183/IL15/PLEKHO2/UBE2L6/UCP2/TMEM158/ALOX5AP/WIPF1/BTN3A1/IFI44/CD37/HLA-B/DOCK10/TAP2/IFI44L/FGL2/GIMAP6/XAF1/MAP4K1/PARP12/P2RY14/GADD45G/APOL6/ARHGAP25/MX2/LAMP3/SYT11/MMP19/HERC5/ADGRE5/PSMB8/NR4A3/ANPEP/HERC6/GPR18/FCGR2B/STK17B/IFITM3/IRF9/IFITM2/FLI1/SLC7A5/BTN3A2/CD93/ADCY7/DUSP2/RASGRP3/STOM/RUNX3/MRC1/CREM/IL16/MYBL1/PLTP/RAMP3/NAT1/SLFN12/RASGRP1/CEBPD/MICAL1/APOE/CLIC2/HLA-E/MCUB"
"JAEGER_METASTASIS_DN","JAEGER_METASTASIS_DN",251,-0.678744794919319,-2.85327642439486,1e-10,3.4367816091954e-09,2.55474894131881e-09,2017,"tags=62%, list=13%, signal=55%","NET1/CALML3/STAP2/ASPA/LAD1/LAMA3/ARHGAP32/CLIC3/KLK8/ASS1/PLP2/PRDX2/S100A14/DUOX1/MID2/BICD2/PRSS8/IVL/CTNND1/CYP26B1/CLTB/KRT14/FHOD3/MAPK13/BCL11A/JAG1/KIT/GABRE/ITPR3/FXYD3/PRSS3/PTCH1/LY6D/SCNN1A/SOWAHC/GSTT1/TUBA4A/FERMT1/IRX4/ESRP2/PTGS1/SCUBE2/PKP3/ITGB4/IMPA2/KLK7/F2RL1/ABLIM1/ALDH3B2/ANK3/CKMT1B/MAP7/DEFB1/SOX15/TPD52L1/MCOLN3/PAK6/DST/AHNAK/KRT19/KRT5/ANXA8/CDH1/RAB25/FZD10/GJB3/TFAP2C/ARHGEF4/MMP28/GPR87/CDS1/RORA/JUP/NAP1L2/TMEM45A/MYO6/ABCA12/CALML5/GJA1/CWH43/TP63/C1orf116/SPINK5/CXADR/FCGBP/PALMD/BBOX1/KRT23/EFS/FCER1A/NFIB/PERP/IRF6/GRHL2/LYPD3/TACSTD2/CTNNBIP1/EPHX3/LGR5/KLF4/COL4A6/KLK11/NEBL/HOPX/ZNF750/KLF5/MST1R/DSC3/EGFR/TRIM29/LGALS7/PKP1/PRELP/MATN2/FAT2/AKR1C1/CXCL14/PPL/COL17A1/ADCY2/EVPL/TP53AIP1/HLF/TUFT1/FGFR3/GATA3/DPP6/RAPGEFL1/EPHB6/BMP7/EPPK1/CST6/DSP/FGFR2/POU2F3/NMU/PTPRZ1/DSG1/NTRK2/CDHR1/EXPH5/SCGB2A2/TYRP1/CD207/FLG/SCEL/CHP2/KRT15/COBL/DSC1/PCSK2/KRT1/TFAP2B/KRT31/CCL27/KRT10"
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",134,0.829712698253242,2.84973667359682,1e-10,3.4367816091954e-09,2.55474894131881e-09,1010,"tags=49%, list=6%, signal=46%","IGLC3/IGKV1-5/IGLV3-1/IGLV3-19/IGKV1D-39/IGKV1D-33/IGLV2-8/IGLC2/IGLV3-21/IGHG2/IGKV2D-28/IGLV2-23/IGKV3-11/IGHG1/IGKV4-1/IGLV2-14/IGHV4-34/IGKV3-20/IGLV1-44/IGHV3-23/IGHV3-53/FCGR1A/IGLV3-25/IGHV1-46/IGKV1-17/IGLV2-11/IGHV3-30/IGHV3-7/IGHV4-59/IGKV3-15/IGHG4/IGKV1-12/IGLV1-51/IGHV1-2/IGHV1-69/IGKV1D-12/IGHV3-11/IGKV1-16/IGHV3-33/IGLV1-40/IGLV1-47/IGHV2-5/IGKV1-39/IGLV6-57/FCGR3A/IGKV2-30/IGHV3-48/IGKV1-33/IGHV2-70/IGLV7-43/IGKV3D-20/CD247/IGKV1D-16/CD3G/FCGR2A/FGR/HCK/VAV1/ARPC1B/LYN/NCKAP1L/PLD4/WIPF1/BTK/CDC42/WAS"
"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",162,0.812630555913919,2.83718919243844,1e-10,3.4367816091954e-09,2.55474894131881e-09,703,"tags=35%, list=4%, signal=33%","IGLC3/IGKV1-5/IGLV3-1/IGLV3-19/IGKV1D-39/IGKV1D-33/IGLV2-8/IGLC2/IGLV3-21/IGKV2D-28/IGLV2-23/IGKV3-11/IGKV4-1/IGLV2-14/IGHV4-34/IGKV3-20/IGLV1-44/IGHV3-23/IGHV3-53/IGLV3-25/IGHV1-46/IGKV1-17/IGLV2-11/IGHV3-30/IGHV3-7/IGHV4-59/IGKV3-15/IGKV1-12/IGLV1-51/IGHV1-2/IGHV1-69/IGKV1D-12/IGHV3-11/IGKV1-16/IGHV3-33/IGLV1-40/IGLV1-47/IGHV2-5/IGKV1-39/IGLV6-57/IGKV2-30/IGHV3-48/IGKV1-33/IGHV2-70/IGLV7-43/IGKV3D-20/CARD11/IGKV1D-16/PRKCQ/FCER1G/LCP2/VAV1/LAT2/LYN/ITK/LAT"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",159,0.806417102513714,2.81549377532467,1e-10,3.4367816091954e-09,2.55474894131881e-09,953,"tags=49%, list=6%, signal=47%","IGLC3/MMP1/IGKV1-5/IGLV3-1/IGLV3-19/IGKV1D-39/IGKV1D-33/IGLV2-8/IGLC2/IGLV3-21/IGKV2D-28/IGLV2-23/IGKV3-11/IGKV4-1/IGLV2-14/IGHV4-34/IGKV3-20/IGLV1-44/IGHV3-23/IGHV3-53/IGLV3-25/IGHM/IGHV1-46/IGKV1-17/IGLV2-11/IGHA1/IGHV3-30/IGHV3-7/JCHAIN/IGHV4-59/IGKV3-15/IGKV1-12/IGHA2/IGLV1-51/IGHV1-2/IGHV1-69/IGKV1D-12/IGHV3-11/IGKV1-16/IGHV3-33/IGLV1-40/IGLV1-47/IGHV2-5/IGKV1-39/IGLV6-57/IGKV2-30/IGHV3-48/IGKV1-33/IGHV2-70/IGLV7-43/IGKV3D-20/CD2/TREM1/OLR1/CD48/IGKV1D-16/LCK/ITGAL/SLC16A3/ITGB2/FCER1G/SIRPG/SELL/ITGAX/CD244/SELPLG/ITGA4/CD84/JAML/DOK2/LYN/SLC7A7/CD74/SELE/FN1/ITGAM/SPN/SDC3"
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",84,0.871621515752368,2.81033413242381,1e-10,3.4367816091954e-09,2.55474894131881e-09,380,"tags=62%, list=2%, signal=61%","IGLC3/IGKV1-5/IGLV3-1/IGLV3-19/IGKV1D-39/IGKV1D-33/IGLV2-8/IGLC2/IGLV3-21/IGKV2D-28/IGLV2-23/IGKV3-11/IGKV4-1/IGLV2-14/IGHV4-34/IGKV3-20/IGLV1-44/IGHV3-23/IGHV3-53/IGLV3-25/IGHV1-46/IGKV1-17/IGLV2-11/IGHA1/IGHV3-30/IGHV3-7/JCHAIN/IGHV4-59/IGKV3-15/IGKV1-12/IGHA2/IGLV1-51/IGHV1-2/IGHV1-69/IGKV1D-12/IGHV3-11/IGKV1-16/IGHV3-33/IGLV1-40/IGLV1-47/IGHV2-5/IGKV1-39/IGLV6-57/IGKV2-30/IGHV3-48/IGKV1-33/IGHV2-70/IGLV7-43/IGKV3D-20/IGKV1D-16/APOL1/MSR1"
"REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS","REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS",140,0.816482890807162,2.80600995770392,1e-10,3.4367816091954e-09,2.55474894131881e-09,1024,"tags=43%, list=6%, signal=40%","IGLC3/IGKV1-5/IGLV3-1/IGLV3-19/IGKV1D-39/IGKV1D-33/IGLV2-8/IGLC2/IGLV3-21/IGKV2D-28/IGLV2-23/IGKV3-11/IGKV4-1/IGLV2-14/IGHV4-34/IGKV3-20/IGLV1-44/IGHV3-23/IGHV3-53/IGLV3-25/IGHM/IGHV1-46/IGKV1-17/IGLV2-11/IGHV3-30/IGHV3-7/IGHV4-59/IGKV3-15/IGKV1-12/IGLV1-51/IGHV1-2/IGHV1-69/IGKV1D-12/IGHV3-11/IGKV1-16/IGHV3-33/IGLV1-40/IGLV1-47/IGHV2-5/IGKV1-39/IGLV6-57/IGKV2-30/IGHV3-48/IGKV1-33/IGHV2-70/CD79A/IGLV7-43/IGKV3D-20/IGKV1D-16/JAK3/PDCD1/ZBP1/CD79B/ITGA4/VAV1/TLR7/TLR9/IFNAR2/BTK/FXYD2"
"WIELAND_UP_BY_HBV_INFECTION","WIELAND_UP_BY_HBV_INFECTION",98,0.848279158046103,2.79683514309437,1e-10,3.4367816091954e-09,2.55474894131881e-09,1768,"tags=84%, list=11%, signal=75%","IGLC2/IGHG1/CXCL10/CXCL9/FCGR1A/GZMK/GZMA/LYZ/CD38/CXCR4/GBP1/TRBC1/CCL5/CD48/CD53/CD3D/SRGN/IFI30/THEMIS2/FCER1G/IL10RA/ISG20/LAPTM5/HLA-DPA1/HLA-DRA/STAT1/PLAC8/SOD2/RAC2/C3AR1/TYROBP/C1QB/HLA-DMB/LPXN/VSIG4/APOL3/HLA-DRB1/RAB20/GIMAP5/IGSF6/C1orf54/ADGRE1/HLA-DMA/HLA-DPB1/PSMB10/HLA-F/CTSC/SLC7A7/DRAM1/CD74/CTSB/PSME2/PSMB9/COTL1/IFI27/LAP3/HLA-DQB1/CD83/GBP2/HLA-A/B2M/UBE2L6/UCP2/HLA-B/RNASET2/FGL2/TAPBP/PARP12/ARHGDIB/TRIM22/SP110/RAB31/PIK3CD/RFX5/BTN3A3/TPP1/PSME1/RRM2/PPT1/AURKA/DENND2D/RGL1"
"REACTOME_LEISHMANIA_INFECTION","REACTOME_LEISHMANIA_INFECTION",199,0.774513723795872,2.75906885443967,1e-10,3.4367816091954e-09,2.55474894131881e-09,1540,"tags=46%, list=10%, signal=42%","IGLC3/IGKV1-5/IGLV3-1/IGLV3-19/IGKV1D-39/IGKV1D-33/IGLV2-8/IGLC2/IGLV3-21/IGHG2/IGKV2D-28/IGLV2-23/IGKV3-11/IGHG1/IGKV4-1/IGLV2-14/IGHV4-34/IGKV3-20/IGLV1-44/IGHV3-23/IGHV3-53/FCGR1A/IGLV3-25/IGHV1-46/IGKV1-17/IGLV2-11/IGHV3-30/IGHV3-7/IGHV4-59/IGKV3-15/IGHG4/IGKV1-12/IGLV1-51/IGHV1-2/IGHV1-69/IGKV1D-12/IGHV3-11/IGKV1-16/IGHV3-33/IGLV1-40/IGLV1-47/IGHV2-5/IGKV1-39/IGLV6-57/FCGR3A/IGKV2-30/IGHV3-48/IGKV1-33/IGHV2-70/IL6/IGLV7-43/IGKV3D-20/IL1B/CD247/IGKV1D-16/CD3G/IL10/FCGR2A/FGR/C3AR1/CYBA/HCK/MEFV/GNGT2/VAV1/ARPC1B/NLRP3/LYN/NCKAP1L/PSTPIP1/WIPF1/BTK/CDC42/CD163/GSDMD/WAS/ENTPD1/HMOX1/SYK/P2RX4/NFKB2/DPEP2/GRB2/IL1A/CYFIP2/ACTB/GGT5/GNG10/WNT5A/CASP1/SRC"
"BOSCO_TH1_CYTOTOXIC_MODULE","BOSCO_TH1_CYTOTOXIC_MODULE",101,0.830084411930432,2.7554040030644,1e-10,3.4367816091954e-09,2.55474894131881e-09,1831,"tags=75%, list=12%, signal=67%","CXCL10/CXCL9/CXCL11/IFNG/IDO1/ACOD1/GZMK/CCL8/GZMB/IL4I1/IL2RA/BATF2/GPR171/GNLY/CD38/CCR5/CD300E/P2RX5/TRAT1/NKG7/PRF1/SH2D1A/SLAMF1/KLRD1/PRKCQ/HAPLN3/IL10/STAT4/SAMD3/CMPK2/RTP4/ADAM19/CD5/PLEKHO1/SOCS1/RNASE2/CH25H/SLA2/ISG15/APOL3/SDS/CD28/GIMAP5/FAM20A/BCL2L14/CMKLR1/HS3ST3B1/GIMAP4/IL12RB2/CEMIP/ANXA2R/ADORA3/IL15/STAB1/TMEM229B/IL15RA/HAMP/PTGER2/ATF5/MERTK/GIMAP7/IRF4/ANKRD22/HERC6/FCGR2B/TXK/RRM2/TSHZ3/SSTR2/STRIP2/RHBDF2/GIMAP8/RUNX3/RGL1/GBP6/MYBL1"
"BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP","BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP",128,0.803282447134136,2.74653071118021,1e-10,3.4367816091954e-09,2.55474894131881e-09,1546,"tags=73%, list=10%, signal=66%","CXCL10/GBP5/CCL4/ACOD1/CCL8/IFIT3/GPR84/CASP5/CLEC4D/FPR1/CLEC4E/TREM1/S100A8/OLR1/CD53/APOBEC3A/BCL2A1/IL27/EPSTI1/TFEC/SRGN/OAS2/PLEK/TNFSF13B/IL2RG/FCER1G/STAP1/HSH2D/SELL/PLAC8/S100A12/IFI6/SERPINB9/C3AR1/LILRA5/LCP2/TYROBP/RTP4/ZBP1/RHOH/IFITM1/RNASE2/SAMD9L/ISG15/LILRA6/CCL19/IGSF6/BCL2L14/SIRPB1/GPR141/ADGRE1/TCN1/CSF3R/DOK3/LCP1/SP140/SPI1/EVI2B/CHI3L1/GCH1/MX1/LY96/SAMD9/CLEC4A/HS3ST3A1/OAS1/TNF/RGS18/ALOX5AP/CD37/IFI44L/WAS/CARD16/P2RY13/PSTPIP2/HAMP/ARRB2/CHI3L2/MX2/LAMP3/GTSF1/TMEM71/TNFSF14/HERC5/TNFSF10/BASP1/FFAR2/ANKRD22/IFITM3/PTK2B/IFITM2/DDX60L/CYP19A1"
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP","NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP",82,0.849177072812715,2.73553806001776,1e-10,3.4367816091954e-09,2.55474894131881e-09,1426,"tags=74%, list=9%, signal=68%","IGKV1D-39/IGLC2/IGHG1/CXCL10/CXCL9/IGKC/FCGR1A/IGHA1/FCGR3A/GZMK/GZMA/LYZ/SERPINA1/SLAMF8/TRBC2/CCL5/LILRB1/CD52/IFI30/TNFAIP6/C1QA/KYNU/SERPINE1/ISG20/APOL1/FCGR2A/HLA-DPA1/HLA-DRA/HLA-DQA1/C1QB/TRAC/SLC15A3/TMEM176B/SLA/VSIG4/MS4A4A/DOCK2/CD14/NCF4/AIF1/CFB/CTSC/NCKAP1L/MME/SIGLEC1/ARHGAP15/FAP/LY96/BIN2/HLA-DQB1/NNMT/TIMP1/ITGAM/CCL2/CD163/LUM/IFI44L/HSPA6/THBS1/CSF1R/FCGR2B"
"JIANG_MELANOMA_TRM10_LAMINA_PROPRIA","JIANG_MELANOMA_TRM10_LAMINA_PROPRIA",86,0.840367577481425,2.72457044216086,1e-10,3.4367816091954e-09,2.55474894131881e-09,1752,"tags=76%, list=11%, signal=68%","IFNG/CCL4/GZMK/GZMA/CD8A/CCL3/CXCR3/GZMH/CCL4L2/EOMES/CXCR4/SLAMF7/LAG3/PTPRCAP/NKG7/HLA-DRB5/PRF1/SH2D1A/CCL5/CTSW/PYHIN1/GZMM/ITGB2/PLEK/TIGIT/IKZF3/CD8B/PDCD1/AOAH/HCST/PTPRC/CST7/HLA-DPA1/SAMD3/HLA-DRA/HLA-DQA1/CYBA/APOBEC3G/CRTAM/TAGAP/CD27/HLA-DRB1/HLA-DMA/HLA-DPB1/HLA-F/CTSC/CD74/GIMAP4/PSMB9/HLA-DQB1/KLRG1/HLA-A/HLA-B/HLA-C/MT2A/GIMAP7/LIME1/ITM2C/LITAF/BTN3A2/TOX/STK17A/DUSP2/C12orf75/DENND2D"
"FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP","FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP",86,0.837578694594165,2.71552855610422,1e-10,3.4367816091954e-09,2.55474894131881e-09,1803,"tags=79%, list=11%, signal=70%","FCGR1A/FCGR3A/GZMA/LILRB4/CD8A/CXCR4/CD2/S100A8/TRBC1/CCL5/CD48/CD53/CD3D/TYMP/LCK/CD52/MMP9/PIM2/ITGB2/IFI30/AOAH/FCER1G/PTPRC/IL10RA/ISG20/LAPTM5/STAT1/APOC1/LY86/RAC2/CORO1A/TYROBP/C1QB/RHOH/IFITM1/SLA/VSIG4/DOCK2/CD14/CD27/GMFG/AIF1/GLIPR1/ARPC1B/LCP1/HLA-F/LST1/FCN1/TNFRSF1B/LGALS9/GBP2/HCLS1/UBE2L6/LTF/CD163/RASSF2/GLUL/ENTPD1/RAB31/IFFO1/PSMB8/INPP5D/RGS10/IL4R/COL6A3/PRKCB/CCND3/LCN2"
"ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION","ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION",114,0.804220476327623,2.70684504513344,1e-10,3.4367816091954e-09,2.55474894131881e-09,2179,"tags=73%, list=14%, signal=63%","CXCL10/FCGR1A/CCL4/CLEC6A/GPR84/IL6/CCL3/IL4I1/CLEC4D/FPR2/IL1B/CLEC4E/ADAMTS4/CSF2/LILRB1/BCL2A1/TFEC/OAS2/CSF2RB/PLEK/CCR1/TLR2/FCER1G/GPR65/SOCS3/CCRL2/PLAUR/SERPINE1/CCR2/FCGR2A/SELL/STAT1/SOD2/CYBB/CMPK2/LCP2/CXCL2/EBI3/MEFV/PLA2G7/SLC15A3/CH25H/SLA/ISG15/CD14/RAB20/CSF3R/LST1/GCH1/MS4A6A/C5AR1/UPP1/GBP2/TIMP1/GK/IL15/IRF7/TNFAIP2/ITGAM/CCL2/TNFAIP3/FGL2/MT1F/GADD45G/RELB/STAT2/BCL3/ST3GAL1/THBS1/IL1A/CASP4/IFIH1/LITAF/MARCKSL1/SLFN12/VCAN/CEBPD/TNFSF9/ADM/BST1/JUNB/F13A1/IFIT2"
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",88,-0.7269925735983,-2.70338019612905,1e-10,3.4367816091954e-09,2.55474894131881e-09,1665,"tags=69%, list=11%, signal=62%","PRSS8/IVL/KLK5/PKP4/KRT14/SPRR2E/PKP3/CDSN/RPTN/KAZN/KRT8/KRT18/LIPN/DSG2/KRT75/KRT19/KRT5/KRT80/CASP14/JUP/SPRR2G/KRT7/SPINK5/KRT78/KRT23/PERP/KRT79/TGM5/LIPM/DSC3/KRT9/LCE4A/PKP1/PPL/LCE1D/TCHH/EVPL/LCE2D/LCE2A/LCE2C/LCE1E/LCE1F/DSP/LIPK/DSG1/LCE1C/KRT72/LCE1B/LCE6A/LCE2B/LCE1A/FLG/KRT73/KRT15/DSC1/KRT77/KRT1/KRT31/LCE5A/KRT10/KRT2"
"REACTOME_KERATINIZATION","REACTOME_KERATINIZATION",88,-0.7269925735983,-2.70338019612905,1e-10,3.4367816091954e-09,2.55474894131881e-09,1665,"tags=69%, list=11%, signal=62%","PRSS8/IVL/KLK5/PKP4/KRT14/SPRR2E/PKP3/CDSN/RPTN/KAZN/KRT8/KRT18/LIPN/DSG2/KRT75/KRT19/KRT5/KRT80/CASP14/JUP/SPRR2G/KRT7/SPINK5/KRT78/KRT23/PERP/KRT79/TGM5/LIPM/DSC3/KRT9/LCE4A/PKP1/PPL/LCE1D/TCHH/EVPL/LCE2D/LCE2A/LCE2C/LCE1E/LCE1F/DSP/LIPK/DSG1/LCE1C/KRT72/LCE1B/LCE6A/LCE2B/LCE1A/FLG/KRT73/KRT15/DSC1/KRT77/KRT1/KRT31/LCE5A/KRT10/KRT2"
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP","ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP",102,0.805821078018466,2.67587911084871,1e-10,3.4367816091954e-09,2.55474894131881e-09,1871,"tags=71%, list=12%, signal=63%","CXCL10/CXCL9/IFIT3/LYZ/CD53/BCL2A1/PYHIN1/ICAM1/EIF1AY/SLC11A1/CTSS/MSR1/GBP4/IRF1/HLA-DRA/STAT1/PLAC8/IRF8/C1QC/LY86/LCP2/TYROBP/C1QB/HLA-DMB/CYBA/HCK/SOCS1/SAMHD1/ISG15/CD14/VCAM1/HLA-DRB1/SNX10/ADGRE1/HLA-DMA/PSMB10/IL18BP/CD74/GIMAP4/TAP1/PSME2/PSMB9/IFI27/HLA-DQB1/MPEG1/FKBP11/GBP2/IRF7/PLD4/CCL2/TAP2/FGL2/TAPBP/NAMPT/TMSB10/MT1F/FAS/COL4A1/MARCO/PSMB8/UBA7/IFI35/PSME1/LGALS3BP/LBP/LITAF/PTPN1/TMSB4X/CDC42SE2/RNF19B/IL18R1/PLD3"
"HOLLERN_SQUAMOUS_BREAST_TUMOR","HOLLERN_SQUAMOUS_BREAST_TUMOR",136,-0.671812416120789,-2.65825704323159,1e-10,3.4367816091954e-09,2.55474894131881e-09,2450,"tags=63%, list=16%, signal=54%","CLIP4/WNT10A/FABP5/NOTUM/ACOT1/MT1X/IDE/KRT34/ATP12A/HYAL1/IL36RN/GLTP/S100A14/CRCT1/IVL/ACP6/S100A3/KRT14/ATG9B/VAV3/NKD1/APCDD1/ACSBG1/N4BP3/OVOL1/CRYM/IRX4/SERPINB2/PAWR/GNAI1/KLK7/CDSN/SP6/RPTN/KRTDAP/DEFB1/JAG2/ZNF703/KRT75/DST/KRT5/GSDMA/GPR87/GJB5/KRT80/CASP14/DEGS2/TGM3/CALML5/GJA1/CWH43/TP63/ASPRV1/ELOVL4/AXIN2/ENDOU/SLC46A2/KRT79/KLF4/PARD6G/BMP4/HOPX/TRIM29/PADI1/SYT9/TCHH/GJB4/LY6G6C/BMP7/HOXC13/CST6/POU3F1/PSORS1C2/KRT72/TNFRSF19/LCE1B/DLX3/SOSTDC1/SCEL/LRP4/KRT15/DSC1/KRT1/KRT31/KRT10/MT4"
"FARMER_BREAST_CANCER_CLUSTER_1","FARMER_BREAST_CANCER_CLUSTER_1",46,0.904005829840148,2.65536861948215,1e-10,3.4367816091954e-09,2.55474894131881e-09,1407,"tags=96%, list=9%, signal=87%","IGLC2/IGHG1/IGLV2-14/IGKV3-20/IGHM/IGHA1/JCHAIN/MZB1/GZMK/IFIT3/GZMA/CD8A/GPR171/CD38/CCR5/CD2/TRBC2/SH2D1A/CD48/OASL/CD3D/LCK/OAS2/RSAD2/TNFRSF17/IL10RA/CCR2/IFI6/LCP2/CYTIP/ISG15/GMFG/POU2AF1/GIMAP4/ITK/MX1/FKBP11/OAS1/IFI44/IFI44L/XAF1/HERC5/HERC6/GPR18"
"LEE_DIFFERENTIATING_T_LYMPHOCYTE","LEE_DIFFERENTIATING_T_LYMPHOCYTE",182,0.747764372938512,2.64663230937971,1e-10,3.4367816091954e-09,2.55474894131881e-09,2341,"tags=57%, list=15%, signal=49%","ICOS/CXCR4/PVRIG/CD2/UBASH3A/TRAT1/TRBC2/SH2D1A/TRBC1/CD48/CD53/CD247/CD3D/LCK/SASH3/CD52/ITGAL/CD96/ITGB2/CD3G/PRKCQ/PTPRC/LAPTM5/SNX20/TBC1D10C/SELL/P2RY8/RAC2/CORO1A/IKZF1/TRAF3IP3/IL7R/RHOH/NLRC3/SELPLG/LPXN/SLA/KLHL6/TAGAP/DOCK2/EVI2A/ARHGAP9/GMFG/LAX1/VAV1/TMC8/AIF1/LTB/AKNA/NUP210/ITK/EVI2B/LAT/NCKAP1L/PIK3CG/PSMB9/ARHGAP15/MGAT4A/HCLS1/GIMAP2/UCP2/ARHGAP45/ARHGAP30/IFNAR2/PGGHG/RNASET2/DOCK8/EVL/RCSD1/MAP4K1/TMC6/ARHGDIB/ARHGAP25/IPCEF1/RYBP/SP110/TMEM71/PAG1/SLFN5/CYFIP2/PDE7A/MR1/LEF1/FLI1/INPP4A/ATP8A1/PRKCB/SEMA4D/APBB1IP/CCND3/SPATA13/TNFAIP8/RASGRP1/MPHOSPH9/TRIM14/CYTH1/ATF7IP2/SLC46A3/ICAM2/RASSF5/FNBP1/BCL2L11/CELF2/RGCC"
"ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP","ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP",128,0.773434880202942,2.64447786597863,1e-10,3.4367816091954e-09,2.55474894131881e-09,1919,"tags=64%, list=12%, signal=57%","CXCL9/FCGR1A/MMP12/CCL4/UBD/LYZ/S100A9/CD7/FPR1/S100A8/TRBC2/CCL5/CD53/LCK/LILRB1/BCL2A1/LILRA4/CD52/ITGB2/CCR1/C1QA/PTPRC/CTSS/LAPTM5/MSR1/CD68/STAT1/PLAC8/CYBB/C1QC/LCP2/TYROBP/C1QB/HLA-DMB/CYBA/HCK/SELPLG/SAMHD1/CYTIP/CD14/VCAM1/HLA-DRB1/SNX10/NCF4/AIF1/ADGRE1/HLA-DMA/CTSC/IL18BP/CD74/TAP1/PSMB9/HLA-DQB1/MPEG1/GBP2/NNMT/PLD4/CCL2/LTF/NABP1/HLA-B/FGL2/TAPBP/NAMPT/TMSB10/MT1F/CSF1R/PDK3/CASP1/TLR6/LBP/LITAF/PTPN1/LRG1/BIRC5/SIRPA/LGMN/APBB1IP/TMSB4X/PLD3/SLFN12/CFP"
